complaint_text,category
It has been observed that overflowing bins spilling onto the pavement is present by the market. A regular inspection and subsequent remove should be scheduled by the concerned department.,Garbage
"Hey, uncleared trash piles creating unhygienic conditions bridge approach. Can someone please come and remove it as soon as possible?",Garbage
"Hey, severely blocked sewer causing backflow industrial zone. Can someone please come and mend it as soon as possible?",Drainage Blockage
"Hey, loose gravel causing bikes to slip bridge approach. Can someone please come and attend to it as soon as possible?",Road Damage
household garbage thrown in open plots village square.,Garbage
This is to bring to your kind notice that there is an issue with uncleared trash piles creating unhygienic conditions situated railway station gate. Kindly arrange for an immediate resolve.,Garbage
I am writing this to report a persistent problem regarding burnt out sodium vapor lamp highway lane. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary clean at the earliest opportunity to prevent further hazards.,Streetlight Fault
"Hey, sharp edges on the side of the road railway station gate. Can someone please come and inspect it as soon as possible?",Road Damage
Could you please look into the dry leaves blocking the drainage grate government office back alley? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Drainage Blockage
Could you please look into the supply line joint broken metro station exit? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Water Leakage
continuous seepage dampening walls outside the hospital.,Water Leakage
It has been observed that market waste discarded haphazardly is present bridge approach. A regular inspection and subsequent clean should be scheduled by the concerned department.,Garbage
huge dangerous potholes service road.,Road Damage
It is deeply distressing to see festival waste left uncollected near the bus stop. Our children and elderly family members are facing constant trouble and danger due to this. We feel completely ignored by the authorities after multiple follow-ups.,Garbage
I am writing this to report a persistent problem regarding community bin hasn't been emptied for a week service road. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary address at the earliest opportunity to prevent further hazards.,Garbage
This is to bring to your kind notice that there is an issue with overhead municipal tank overflowing situated near the school. Kindly arrange for an immediate patch up.,Water Leakage
"Hey, LED panel failure resulting in zero illumination footpath. Can someone please come and patch up it as soon as possible?",Streetlight Fault
"Hey, deep ruts from heavy trucks industrial zone. Can someone please come and fix it as soon as possible?",Road Damage
I am writing this to report a persistent problem regarding open drain choked with weeds and domestic waste public park corner. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary resolve at the earliest opportunity to prevent further hazards.,Drainage Blockage
This is to bring to your kind notice that there is an issue with LED panel failure resulting in zero illumination situated highway lane. Kindly arrange for an immediate clear.,Streetlight Fault
Could you please look into the subside pavement dangerous for pedestrians railway station gate? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Road Damage
Could you please look into the severe road erosion due to rains near the bus stop? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Road Damage
"While passing by main crossroad yesterday, I noticed a severe case of illegal dumping of construction debris. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Garbage
Could you please look into the entire street dark for five consecutive nights footpath? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Streetlight Fault
This is to bring to your kind notice that there is an issue with underground cable fault cut off power situated metro station exit. Kindly arrange for an immediate mend.,Streetlight Fault
Could you please look into the electrical short circuit causing sparks inside our colony? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Streetlight Fault
This is to bring to your kind notice that there is an issue with illegal dumping of construction debris situated near the school. Kindly arrange for an immediate patch up.,Garbage
"Hey, roadside waste accumulating over weeks government office back alley. Can someone please come and remove it as soon as possible?",Garbage
"While passing by shopping complex yesterday, I noticed a severe case of blinking lamp going on and off. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Streetlight Fault
It is deeply distressing to see overflowing dumpsters catching fire government office back alley. Our children and elderly family members are facing constant trouble and danger due to this. We feel completely ignored by the authorities after multiple follow-ups.,Garbage
I am writing this to report a persistent problem regarding constant dripping from connection point near the bus stop. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary resolve at the earliest opportunity to prevent further hazards.,Water Leakage
How long do we have to tolerate this culvert completely plugged with debris by the market?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Drainage Blockage
Why has the leaking control valve spraying water service road not been attended to yet? Who is responsible for this civic neglect?,Water Leakage
It has been observed that vandalized light fixture with broken glass is present railway station gate. A regular inspection and subsequent repair should be scheduled by the concerned department.,Streetlight Fault
dim light barely illuminating the ground industrial zone.,Streetlight Fault
I am writing this to report a persistent problem regarding blinking lamp going on and off residential area. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary mend at the earliest opportunity to prevent further hazards.,Streetlight Fault
It has been observed that vandalized light fixture with broken glass is present footpath. A regular inspection and subsequent mend should be scheduled by the concerned department.,Streetlight Fault
Why has the plastic bottles blocking the sidewalk inside our colony not been attended to yet? Who is responsible for this civic neglect?,Garbage
It is deeply distressing to see open drain choked with weeds and domestic waste bridge approach. Our children and elderly family members are facing constant trouble and danger due to this. We feel completely ignored by the authorities after multiple follow-ups.,Drainage Blockage
Why has the timer malfunction turning lights off early temple street not been attended to yet? Who is responsible for this civic neglect?,Streetlight Fault
Could you please look into the photocell sensor covered in dirt industrial zone? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Streetlight Fault
It has been observed that overflowing bins spilling onto the pavement is present near the school. A regular inspection and subsequent rectify should be scheduled by the concerned department.,Garbage
How long do we have to tolerate this fountain of water from construction puncture near the bus stop?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Water Leakage
Could you please look into the flickering bulb causing annoying strobe effect highway lane? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Streetlight Fault
Could you please look into the stagnant black water emitting foul smell inside our colony? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Drainage Blockage
This is to bring to your kind notice that there is an issue with commercial waste dumped behind shops situated industrial zone. Kindly arrange for an immediate renovate.,Garbage
"Hey, stagnant black water emitting foul smell village square. Can someone please come and inspect it as soon as possible?",Drainage Blockage
This is to bring to your kind notice that there is an issue with entire street dark for five consecutive nights situated outside the hospital. Kindly arrange for an immediate clean.,Streetlight Fault
"Hey, damaged fire hydrant leaking continuously public park corner. Can someone please come and mend it as soon as possible?",Water Leakage
How long do we have to tolerate this sewage overflow entering residential compounds residential area?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Drainage Blockage
Could you please look into the stray animals tearing up garbage bags main crossroad? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Garbage
Could you please look into the waste water stagnant for over a month temple street? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Drainage Blockage
"Hey, damaged speed breaker without markings temple street. Can someone please come and check it as soon as possible?",Road Damage
Could you please look into the waste water stagnant for over a month government office back alley? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Drainage Blockage
Why has the feces and dark water pooling on the asphalt public park corner not been attended to yet? Who is responsible for this civic neglect?,Drainage Blockage
"Hey, supply line joint broken inside our colony. Can someone please come and check it as soon as possible?",Water Leakage
damaged automated switch mechanism government office back alley.,Streetlight Fault
It has been observed that huge dangerous potholes is present service road. A regular inspection and subsequent renovate should be scheduled by the concerned department.,Road Damage
"Hey, transformer issue affecting all street poles service road. Can someone please come and repair it as soon as possible?",Streetlight Fault
water meter leakage wasting clean water footpath.,Water Leakage
"Hey, culvert completely plugged with debris main crossroad. Can someone plz come and renovate it as soon as possible?",Drainage Blockage
This is to bring to your kind notice that there is an issue with highly uneven and bumpy surface situated government office back alley. Kindly arrange for an immediate remove.,Road Damage
huge dangerous potholes government office back alley.,Road Damage
It has been observed that collapsed drainage pipe underground is present public park corner. A regular inspection and subsequent sort out should be scheduled by the concerned department.,Drainage Blockage
Why has the open drain choked with weeds and domestic waste residential area not been attended to yet? Who is responsible for this civic neglect?,Drainage Blockage
It has been observed that major burst pipeline flooding the street is present highway lane. A regular inspection and subsequent remove should be scheduled by the concerned department.,Water Leakage
Why has the huge dangerous potholes residential area not been attended to yet? Who is responsible for this civic neglect?,Road Damage
Could you please look into the stagnant black water emitting foul smell shopping complex? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Drainage Blockage
Could you please look into the industrial sludge blocking the outflow outside the hospital? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Drainage Blockage
I am writing this to report a persistent problem regarding sludge accumulation reducing pipe capacity residential area. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary resolve at the earliest opportunity to prevent further hazards.,Drainage Blockage
It is deeply distressing to see dry leaves blocking the drainage grate main crossroad. Our children and elderly family members are facing constant trouble and danger due to this. We feel completely ignored by the authorities after multiple follow-ups.,Drainage Blockage
"Hey, dirty water backing up into household toilets by the market. Can someone please come and clear it as soon as possible?",Drainage Blockage
Why has the overflowing bins spilling onto the pavement government office back alley not been attended to yet? Who is responsible for this civic neglect?,Garbage
I am writing this to report a persistent problem regarding culvert completely plugged with debris apartment entrance. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary resolve at the earliest opportunity to prevent further hazards.,Drainage Blockage
"Hey, underground cable fault cut off power service road. Can someone please come and fix it as soon as possible?",Streetlight Fault
"While passing by village square yesterday, I noticed a severe case of community bin hasn't been emptied for a week. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Garbage
"While passing by residential area yesterday, I noticed a severe case of storm sewer back up flooding the basement. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Drainage Blockage
"Hey, main supply conduit cracked open village square. Can someone plz come and overhaul it as soon as possible?",Water Leakage
waste water stagnant for over a month industrial zone.,Drainage Blockage
It has been observed that leaking control valve spraying water is present apartment entrance. A regular inspection and subsequent patch up should be scheduled by the concerned department.,Water Leakage
It has been observed that festival waste left uncollected is present footpath. A regular inspection and subsequent mend should be scheduled by the concerned department.,Garbage
"While passing by public park corner yesterday, I noticed a severe case of severe road erosion due to rains. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Road Damage
Could you please look into the household garbage thrown in open plots footpath? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Garbage
I am writing this to report a persistent problem regarding grease block from nearby restaurants shopping complex. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary clean at the earliest opportunity to prevent further hazards.,Drainage Blockage
"While passing by footpath yesterday, I noticed a severe case of flickering bulb causing annoying strobe effect. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Streetlight Fault
I am writing this to report a persistent problem regarding damaged fire hydrant leaking continuously temple street. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary check at the earliest opportunity to prevent further hazards.,Water Leakage
bracket arm broken and dangling industrial zone.,Streetlight Fault
It is deeply distressing to see underground pipe crack seeping through concrete bridge approach. Our children and elderly family members are facing constant trouble and danger due to this. We feel completely ignored by the authorities after multiple follow-ups.,Water Leakage
It has been observed that commercial waste dumped behind shops is present footpath. A regular inspection and subsequent check should be scheduled by the concerned department.,Garbage
How long do we have to tolerate this major burst pipeline flooding the street outside the hospital?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Water Leakage
How long do we have to tolerate this foul odor making it impossible to breathe main crossroad?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Garbage
I am writing this to report a persistent problem regarding stray animals tearing up garbage bags outside the hospital. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary clean at the earliest opportunity to prevent further hazards.,Garbage
"While passing by bridge approach yesterday, I noticed a severe case of overflowing manhole cover lifting up. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Drainage Blockage
How long do we have to tolerate this timer malfunction turning lights off early highway lane?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Streetlight Fault
I am writing this to report a persistent problem regarding high mast light not working since weeks near the bus stop. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary clear at the earliest opportunity to prevent further hazards.,Streetlight Fault
"While passing by temple street yesterday, I noticed a severe case of collapsed drainage pipe underground. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Drainage Blockage
"While passing by village square yesterday, I noticed a severe case of blinking lamp going on and off. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Streetlight Fault
It is deeply distressing to see leaking control valve spraying water outside the hospital. Our children and elderly family members are facing constant trouble and danger due to this. We feel completely ignored by the authorities after multiple follow-ups.,Water Leakage
broken paver blocks on the walkway apartment entrance.,Road Damage
illegal dumping of construction debris village square.,Garbage
How long do we have to tolerate this high mast light not working since weeks government office back alley?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Streetlight Fault
I am writing this to report a persistent problem regarding water meter leakage wasting clean water near the bus stop. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary renovate at the earliest opportunity to prevent further hazards.,Water Leakage
heavy accumulation of dry leaves and plastic footpath.,Garbage
I am writing this to report a persistent problem regarding industrial sludge blocking the outflow service road. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary inspect at the earliest opportunity to prevent further hazards.,Drainage Blockage
"Hey, service pipe ruptured by utility workers outside the hospital. Can someone please come and fix it as soon as possible?",Water Leakage
"Hey, leaking control valve spraying water highway lane. Can someone please come and inspect it as soon as possible?",Water Leakage
Why has the fuse blown inside the pole base panel metro station exit not been attended to yet? Who is responsible for this civic neglect?,Streetlight Fault
It is deeply distressing to see electrical short circuit causing sparks apartment entrance. Our children and elderly family members are facing constant trouble and danger due to this. We feel completely ignored by the authorities after multiple follow-ups.,Streetlight Fault
It has been observed that open drain choked with weeds and domestic waste is present near the school. A regular inspection and subsequent sort out should be scheduled by the concerned department.,Drainage Blockage
This is to bring to your kind notice that there is an issue with main supply conduit cracked open situated highway lane. Kindly arrange for an immediate resolve.,Water Leakage
"While passing by near the bus stop yesterday, I noticed a severe case of major burst pipeline flooding the street. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Water Leakage
It is deeply distressing to see cracked and eroding asphalt surface public park corner. Our children and elderly family members are facing constant trouble and danger due to this. We feel completely ignored by the authorities after multiple follow-ups.,Road Damage
It has been observed that entire lane washed away is present railway station gate. A regular inspection and subsequent attend to should be scheduled by the concerned department.,Road Damage
How long do we have to tolerate this public tap leaking non-stop near the bus stop?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Water Leakage
It has been observed that damaged fire hydrant leaking continuously is present industrial zone. A regular inspection and subsequent remove should be scheduled by the concerned department.,Water Leakage
This is to bring to your kind notice that there is an issue with valve chamber completely flooded situated apartment entrance. Kindly arrange for an immediate clean.,Water Leakage
illegal dumping of construction debris outside the hospital.,Garbage
Could you please look into the overflowing manhole cover lifting up main crossroad? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Drainage Blockage
"Hey, damaged and peeling asphalt highway lane. Can someone please come and patch up it as soon as possible?",Road Damage
How long do we have to tolerate this subterranean leak forming a sinkhole main crossroad?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Water Leakage
It is deeply distressing to see gushing water from broken main line inside our colony. Our children and elderly family members are facing constant trouble and danger due to this. We feel completely ignored by the authorities after multiple follow-ups.,Water Leakage
This is to bring to your kind notice that there is an issue with swarm of insects and flies everywhere situated shopping complex. Kindly arrange for an immediate mend.,Garbage
Why has the litter scattered all over the playground near the bus stop not been attended to yet? Who is responsible for this civic neglect?,Garbage
"Hey, construction damage left unrepaired apartment entrance. Can someone please come and fix it as soon as possible?",Road Damage
I am writing this to report a persistent problem regarding dead animal causing terrible smell inside our colony. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary patch up at the earliest opportunity to prevent further hazards.,Garbage
"Hey, underground pipe crack seeping through concrete metro station exit. Can someone please come and renovate it as soon as possible?",Water Leakage
How long do we have to tolerate this damaged and peeling asphalt residential area?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Road Damage
"Hey, drinking water pipe contaminated by roadside flow government office back alley. Can someone please come and fix it as soon as possible?",Water Leakage
Why has the underground cable fault cut off power near the bus stop not been attended to yet? Who is responsible for this civic neglect?,Streetlight Fault
I am writing this to report a persistent problem regarding subside pavement dangerous for pedestrians apartment entrance. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary look into at the earliest opportunity to prevent further hazards.,Road Damage
"Hey, collapsed drainage pipe underground metro station exit. Can someone please come and clear it as soon as possible?",Drainage Blockage
Could you please look into the LED panel failure resulting in zero illumination industrial zone? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Streetlight Fault
"Hey, precious drinking water lost for hours railway station gate. Can someone please come and rectify it as soon as possible?",Water Leakage
"While passing by public park corner yesterday, I noticed a severe case of clogged roadside drain filled with silt. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Drainage Blockage
exposed iron rods from broken pavement service road.,Road Damage
It is deeply distressing to see high mast light not working since weeks metro station exit. Our children and elderly family members are facing constant trouble and danger due to this. We feel completely ignored by the authorities after multiple follow-ups.,Streetlight Fault
Could you please look into the dry leaves blocking the drainage grate near the bus stop? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Drainage Blockage
Could you please look into the cracked and eroding asphalt surface government office back alley? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Road Damage
It is deeply distressing to see constant dripping from connection point temple street. Our children and elderly family members are facing constant trouble and danger due to this. We feel completely ignored by the authorities after multiple follow-ups.,Water Leakage
Could you please look into the fountain of water from construction puncture metro station exit? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Water Leakage
This is to bring to your kind notice that there is an issue with rotting food waste attracting stray dogs situated by the market. Kindly arrange for an immediate address.,Garbage
Could you please look into the continuous seepage dampening walls temple street? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Water Leakage
This is to bring to your kind notice that there is an issue with clogged roadside drain filled with silt situated inside our colony. Kindly arrange for an immediate attend to.,Drainage Blockage
I am writing this to report a persistent problem regarding severely blocked sewer causing backflow temple street. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary rectify at the earliest opportunity to prevent further hazards.,Drainage Blockage
It is deeply distressing to see broken concrete road divider bridge approach. Our children and elderly family members are facing constant trouble and danger due to this. We feel completely ignored by the authorities after multiple follow-ups.,Road Damage
partially collapsed section of the road by the market.,Road Damage
"Hey, service pipe ruptured by utility workers temple street. Can someone please come and inspect it as soon as possible?",Water Leakage
It is deeply distressing to see gushing water from broken main line village square. Our children and elderly family members are facing constant trouble and danger due to this. We feel completely ignored by the authorities after multiple follow-ups.,Water Leakage
It has been observed that water meter leakage wasting clean water is present near the bus stop. A regular inspection and subsequent clear should be scheduled by the concerned department.,Water Leakage
"While passing by near the school yesterday, I noticed a severe case of tar peeling off completely. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Road Damage
This is to bring to your kind notice that there is an issue with damaged automated switch mechanism situated industrial zone. Kindly arrange for an immediate repair.,Streetlight Fault
"Hey, underground pipe crack seeping through concrete inside our colony. Can someone please come and renovate it as soon as possible?",Water Leakage
Why has the litter scattered all over the playground service road not been attended to yet? Who is responsible for this civic neglect?,Garbage
I am writing this to report a persistent problem regarding service pipe ruptured by utility workers residential area. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary check at the earliest opportunity to prevent further hazards.,Water Leakage
"Hey, damaged and peeling asphalt highway lane. Can someone please come and resolve it as soon as possible?",Road Damage
It has been observed that broken electric pole leaning dangerously is present outside the hospital. A regular inspection and subsequent repair should be scheduled by the concerned department.,Streetlight Fault
How long do we have to tolerate this uncleared trash piles creating unhygienic conditions service road?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Garbage
Why has the culvert completely plugged with debris government office back alley not been attended to yet? Who is responsible for this civic neglect?,Drainage Blockage
It has been observed that electrical short circuit causing sparks is present government office back alley. A regular inspection and subsequent inspect should be scheduled by the concerned department.,Streetlight Fault
Why has the gushing water from broken main line residential area not been attended to yet? Who is responsible for this civic neglect?,Water Leakage
How long do we have to tolerate this culvert completely plugged with debris main crossroad?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Drainage Blockage
"While passing by residential area yesterday, I noticed a severe case of major burst pipeline flooding the street. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Water Leakage
Why has the underground cable fault cut off power shopping complex not been attended to yet? Who is responsible for this civic neglect?,Streetlight Fault
"Hey, damaged fire hydrant leaking continuously metro station exit. Can someone please come and address it as soon as possible?",Water Leakage
Could you please look into the clogged roadside drain filled with silt temple street? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Drainage Blockage
It has been observed that roadside waste accumulating over weeks is present shopping complex. A regular inspection and subsequent inspect should be scheduled by the concerned department.,Garbage
Could you please look into the cracked and eroding asphalt surface village square? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Road Damage
It has been observed that damaged automated switch mechanism is present footpath. A regular inspection and subsequent clean should be scheduled by the concerned department.,Streetlight Fault
"While passing by government office back alley yesterday, I noticed a severe case of electrical short circuit causing sparks. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Streetlight Fault
How long do we have to tolerate this entire street dark for five consecutive nights near the school?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Streetlight Fault
How long do we have to tolerate this cracked and eroding asphalt surface public park corner?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Road Damage
It is deeply distressing to see partially collapsed section of the road by the market. Our children and elderly family members are facing constant trouble and danger due to this. We feel completely ignored by the authorities after multiple follow-ups.,Road Damage
This is to bring to your kind notice that there is an issue with flooded storm drain after mild rain situated public park corner. Kindly arrange for an immediate resolve.,Drainage Blockage
"Hey, gutter overflowing onto the walking path service road. Can someone please come and inspect it as soon as possible?",Drainage Blockage
It has been observed that LED panel failure resulting in zero illumination is present bridge approach. A regular inspection and subsequent clear should be scheduled by the concerned department.,Streetlight Fault
I am writing this to report a persistent problem regarding leaking control valve spraying water service road. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary clean at the earliest opportunity to prevent further hazards.,Water Leakage
Could you please look into the damaged speed breaker without markings near the school? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Road Damage
Why has the underground cable fault cut off power inside our colony not been attended to yet? Who is responsible for this civic neglect?,Streetlight Fault
It has been observed that bracket arm broken and dangling is present by the market. A regular inspection and subsequent remove should be scheduled by the concerned department.,Streetlight Fault
"Hey, public tap leaking non-stop highway lane. Can someone please come and address it as soon as possible?",Water Leakage
This is to bring to your kind notice that there is an issue with unlevel manhole cover sticking out situated outside the hospital. Kindly arrange for an immediate repair.,Road Damage
This is to bring to your kind notice that there is an issue with swarm of insects and flies everywhere situated by the market. Kindly arrange for an immediate fix.,Garbage
Why has the cracked and eroding asphalt surface by the market not been attended to yet? Who is responsible for this civic neglect?,Road Damage
"Hey, overflowing manhole cover lifting up footpath. Can someone please come and address it as soon as possible?",Drainage Blockage
How long do we have to tolerate this freshwater wasting down the storm drain metro station exit?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Water Leakage
This is to bring to your kind notice that there is an issue with precious drinking water lost for hours situated apartment entrance. Kindly arrange for an immediate attend to.,Water Leakage
This is to bring to your kind notice that there is an issue with damaged speed breaker without markings situated near the bus stop. Kindly arrange for an immediate inspect.,Road Damage
"While passing by village square yesterday, I noticed a severe case of illegal dumping of construction debris. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Garbage
It is deeply distressing to see dim light barely illuminating the ground near the school. Our children and elderly family members are facing constant trouble and danger due to this. We feel completely ignored by the authorities after multiple follow-ups.,Streetlight Fault
service pipe ruptured by utility workers village square.,Water Leakage
I am writing this to report a persistent problem regarding foul odor making it impossible to breathe main crossroad. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary check at the earliest opportunity to prevent further hazards.,Garbage
Could you please look into the industrial sludge blocking the outflow near the bus stop? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Drainage Blockage
I am writing this to report a persistent problem regarding overhead municipal tank overflowing near the school. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary look into at the earliest opportunity to prevent further hazards.,Water Leakage
It is deeply distressing to see construction damage left unrepaired industrial zone. Our children and elderly family members are facing constant trouble and danger due to this. We feel completely ignored by the authorities after multiple follow-ups.,Road Damage
"While passing by outside the hospital yesterday, I noticed a severe case of unlevel manhole cover sticking out. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Road Damage
"Hey, cracked and eroding asphalt surface residential area. Can someone please come and fix it as soon as possible?",Road Damage
"Hey, bracket arm broken and dangling residential area. Can someone please come and clear it as soon as possible?",Streetlight Fault
"While passing by footpath yesterday, I noticed a severe case of timer malfunction turning lights off early. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Streetlight Fault
This is to bring to your kind notice that there is an issue with commercial waste dumped behind shops situated by the market. Kindly arrange for an immediate overhaul.,Garbage
I am writing this to report a persistent problem regarding litter scattered all over the playground outside the hospital. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary rectify at the earliest opportunity to prevent further hazards.,Garbage
It has been observed that light completely off leaving area pitch dark is present village square. A regular inspection and subsequent rectify should be scheduled by the concerned department.,Streetlight Fault
"Hey, entire lane washed away village square. Can someone please come and resolve it as soon as possible?",Road Damage
Why has the public tap leaking non-stop near the bus stop not been attended to yet? Who is responsible for this civic neglect?,Water Leakage
Why has the commercial waste dumped behind shops service road not been attended to yet? Who is responsible for this civic neglect?,Garbage
It has been observed that public tap leaking non-stop is present main crossroad. A regular inspection and subsequent fix should be scheduled by the concerned department.,Water Leakage
How long do we have to tolerate this gushing water from broken main line government office back alley?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Water Leakage
rotting food waste attracting stray dogs railway station gate.,Garbage
It has been observed that stray animals tearing up garbage bags is present highway lane. A regular inspection and subsequent clean should be scheduled by the concerned department.,Garbage
Could you please look into the discarded furniture blocking the lane near the school? Your timely assistance in getting this resolved would be highly appreciated by everyone in the neighborhood.,Garbage
"While passing by service road yesterday, I noticed a severe case of damaged automated switch mechanism. It looked quite dangerous and seemed like it had been neglected for quite some time, so I decided to raise a formal report.",Streetlight Fault
I am writing this to report a persistent problem regarding plastic bottles blocking the sidewalk bridge approach. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary address at the earliest opportunity to prevent further hazards.,Garbage
I am writing this to report a persistent problem regarding roadside waste accumulating over weeks footpath. This matter has been causing significant inconvenience to the local residents and commuters for several days now. We earnestly request the competent municipal authority to look into this defect and execute necessary mend at the earliest opportunity to prevent further hazards.,Garbage
How long do we have to tolerate this overflowing dumpsters catching fire bridge approach?! This is an absolute failure of civic maintenance. Fix it immediately without any more excuses!,Garbage
